id,nama,alamat,latitude,longitude,telepon
1241,PR Abetsina Masumbauw,"TAHITI, Desa/Kelurahan Bintuni Timur, Kec. Bintuni, Kab. Teluk Bintuni, Provinsi, Bintuni Timur, Bintuni",-2.116667,133.533333,
1242,CV Abon Gulung Hawai Manokwari,"Jl. Trikora Wosi, Wosi, Manokwari Barat",-0.8652867,134.0540143,
1243,PR Acena Oktoviana Wamati,"Kampung Waroser, Waroser, Oransbari",-1.3178121,134.2407933,
1244,PR Adela Mariawasi,"JL.KAMPUNG NELAYAN TAHITI, Bintuni Timur, Bintuni",-17.6509195,-149.4260421,
1245,PR Afrida Bombing,"Kampung Wasior II, Wasior II, Wasior",-2.7088866,134.5643159,
1246,PR Agu Saiba,"Kampung WAmcey, Wamcei, Ransiki",-1.4713125,134.1304375,
1247,PR Agus Service,"Jalur 08 sp IV Kampung BAnjar Ausoy, Banjar Ausoy, Manimeri",-2.0931347,133.6711099,
1248,PR Agustina Agustin Supriatin,"JL. CEMPAKA, Desa/Kelurahan Udapi Hilir, Kec. Prafi, Kab. Manokwari, Provinsi, Udapi Hilir, Prafi",-0.8671531,133.8577691,82238172016
1249,PR Agutina Wabdaon,"WARAITAMA, Waraitama, Manimeri",-2.0924664,133.6902872,
1250,PR Ahmad Saputra,"kompleks pasar kenangan, Ransiki, Ransiki",-1.5071955,134.1676458,
1251,PR Ai Hayati,"BANJAR AUSOY, Banjar Ausoy, Manimeri",-2.0931347,133.6711099,081346823467
1252,PR Amsya Refideso,"Warga Nusa II, Warga Nusa II, Kaitaro",-2.8634221,133.8482142,
1253,PR Ana Keribo,"Lokasih Stunami, Abreso, Ransiki",-1.5101458,134.1939757,
1254,PR Anthonia Kaisiri,"Kampung Wassowi, Bintuni Timur, Bintuni",-2.121996900000001,133.5703058,
1255,PR Antoni Semuel Burdam,"JL. PERINDUSTRIAN KAIMANA, Kaimana Kota, Kaimana",-3.660925,133.774506,
1256,CV Anugerah Wondama Perkasa,"Kampung Isey, Rasiei, Rasiei",-2.8209107,134.5784342,
1257,PR Ariesta Suba,"KAMPUNG	ABRESSO, Abreso, Ransiki",-1.5101458,134.1939757,
1258,PR Arnolis Kambesu,"KAMPUNG WERMENU, Wermenu, Teluk Arguni Bawah",-3.1342581,133.6452173,
1259,PR Ati Bauw,"TAHITI, Bintuni Timur, Bintuni",-2.121996900000001,133.5703058,
1260,PR Ayang Hanuvita Rizque,"jalur 06 n0 246, Desay, Prafi",-0.9049362999999999,133.8816482,
1261,PR Azzrielly Julika Krey,"KAMPUNG	SIDOMULYO, Sidomulyo, Oransbari",-1.3068935,134.1815176,
1262,PR Babrina Mandacan,"JL. WASPIRI KOMPLEKS INDEN, Ransiki, Ransiki",-1.5059231,134.1688136,
1263,PR Betty Emilia Seeum,"Kampung Waroser, Waroser, Oransbari",-1.3178121,134.2407933,
1264,PR Bilklinten Jhon Julius Rumaropen,"waraitama, Waraitama, Manimeri",-2.0924664,133.6902872,
1265,PT BINTUNI UTAMA MURNI WOOD INDUSTRIES,"PULAU AMUTU BESAR, Babo, Babo",-2.4724287,133.5510816,
1266,PR Bion Rumatan,"Kompleks Pasar Sentral, Bintuni Timur, Bintuni",-2.1198797,133.5368835,
1267,PR Boas Bretne,"KAMPUNG MANGGERA, Manggera, Teluk Arguni Bawah",-3.2405012,133.5895225,85397913959
1268,PERUM Bumkam Tenggekahwang,"Jl. Marenta Kampung Brongkendik, Brongkendik, Fakfak Tengah",-2.8683203,132.3471009,
1269,PR Damiun Al,"Kelurahan Dulanpokpok kecamatan pariwari, Fak Fak Selatan, Fak-Fak",-2.9315383,132.3064802,
1270,PR Demarce Worengga,"kampung moru, Moru, Wasior",-2.703374,134.5266466,
1271,PR Derika Rosita Tabibiati,"Kampung Abreso, Abreso, Ransiki",-1.515936,134.181518,
1272,PR Dessi Maai,"Kampung Abreso, Abreso, Ransiki",-1.515936,134.181518,
1273,PR Dewi Yulaiqah,"KAMPUNG	BANJAR	AUSOY, Banjar Ausoy, Manimeri",-2.0931347,133.6711099,
1274,PR Dua Ikan,"Jl. DI Panjaitan, Sebelah Toko Varia, Varia Bawah, Fak Fak Utara, Fak-Fak",-2.9278122,132.305204,
1275,PR Edna Veronika Sembiring,"Jl Cendrawasih SP IV Jalur II, Udapi Hilir, Prafi",-0.87908,133.8152433,
1276,CV Edza Mineral,"SP3 Jalur 08 RT 016 RW 004, Aimasi, Prafi",-0.8781985999999999,133.8274668,
1277,PR Elon Marckynardze Furay,"JLN. PERINDUSTRIAN, Kaimana Kota, Kaimana",-3.660925,133.774506,
1278,PR Ema Wamea,"kampung abreso, Abreso, Ransiki",-1.515936,134.181518,
1279,PR Endah Purwaningsih,"jl belibis, Udapi Hilir, Prafi",-0.8671531,133.8577691,
1280,PR Endang Purwaningsih,"Jl Trikora, Wosi, Manokwari Barat",-0.8652867,134.0540143,
1281,PR Agrita Hulda Bernifu,"kampung sawar, Desa/Kelurahan Sawar, Kec. Sarmi, Sawar, Sarmi",-1.9173526,138.7492675,
1282,PR Agustinus Ohee,"Kampung Yoka, Yoka, Heram",-2.6084819,140.6268916,
1283,PR Ainur Rochim,"Jl. Sisingamangaraja, Desa/Kelurahan Snerbo, Kec. Samofa, Kab. Biak Numfor, Provinsi  Kode Pos: 98112, Snerbo, Samofa",-1.1664302,136.0725513,082199340359
1284,PR Alexander Limbong,"Jl Banawa, Barawaikap, Yapen Selatan",-1.8787987,136.2297905,
1285,PR Aliance Stanly Ronsumbre,"Kampung Kababur Biak, Kababur, Biak Kota",-1.0540481,135.8992156,082397511704
1286,PR Alpius Rumbino,"JL. BOSNIK RAYA, Karang Mulia, Samofa",-1.1796016,136.099533,085254390255
1287,PR Amanat Jhon Ronsumbre,"swapodibo, Desa/Kelurahan Swapodibo, Kec. Biak Kota, Kab. Biak Numfor, Provinsi  Kode Pos: 98533, Swapodibo, Biak Kota",-1.1856086,136.1255143,081247388552
1288,PR Amin Tohari,"Jl. Patimura, Tarau, Yapen Selatan",-1.8818611,136.2385889,
1289,PR Amos Piet Giay,"KOMP. PERUMAHAN GURU KOTARAJA, Desa/Kelurahan Vim, Kec. Abepura, Provinsi, Vim, Abepura",-2.5481272,140.7061938,
1290,CV andiva,"KOMP, BTN AL ENTROP, Entrop, Jayapura Selatan",-2.5603966,140.6689995,
1291,PR Anggatra Alfona Saba Rumbiak,"JLN. SMK 8, PERUMAHAN PESONA WAENA INDAH NO.8, Desa/Kelurahan Yoka, Kec. Heram, Provinsi  Kode Pos: 99351, Yoka, Heram",-2.5991135,140.6308348,
1292,PR Anthoneta Mansnandifu,"Jl. Mawar No. 174 Biak Numfor, Burokup, Biak Kota",-1.1807113,136.077188,
1293,PR Aprilia Novita Sari,"Perumnas 2, Desa/Kelurahan Yabansai, Yabansai, Heram",-2.5877978,140.6426691,
1294,PR Arlenci Haay,"JL. PANTAI ENGGROS, Desa/Kelurahan Asano, Asano, Abepura",-2.6134103,140.6870301,
1295,PR Asih Kuminta Wijaya,"JL. SOSIAL PADANG BULAN, Desa/Kelurahan Hedam, Hedam, Heram",-2.601916,140.6507018,
1296,PT Astra International,"Jl. Ardipura 1 Polimak Genjer RT. 001/ RW. 004, Adipura, Jayapura Selatan",-2.5537232,140.7019553,0216507000
1297,PR Barbalina Yakadewa,"JL.IFAR GUNUNG RT.004/RW.008, Desa/Kelurahan Sentani Kota, Kec. Sentani, Kab. Jayapura, Provinsi  Kode Pos:, Sentani Kota, Sentani",-2.5543532,140.5276586,
1298,PR Beatrik Randongkir,"pondok indah samofa, Samofa, Samofa",-1.1655209,136.0878725,082395654515
1299,PR Bece Mambiew,"JL. SABANG MERAUKE ARSO, Desa/Kelurahan Dukwia, Dukwia, Arso Barat",-2.8251851,140.7016263,
1300,PR BELLA DONNA INSORAKI JENSENEM,"JL. BHAYANGKARA, Bayangkara, Jayapura Utara",-2.5301828,140.7121534,
1301,PR Benyamin Ampnir,"KOMPLEKS TUNANETRA, Brambaken, Samofa",-1.1602712,136.0825552,082239550984
1302,PT Bintang Papua Perkasa,"JL.PASAR KELAPA II, ENTROP, JAYAPURA SELATAN",-2.5678711,140.7011819,0967522119
1303,PR Boas Payawa,"Jl. Silas Papare, Tarau, Yapen Selatan",-1.8828865,136.2345692,
1304,PR Bobin Ardiansyah,"Jl. Wandamen Samofa, Desa/Kelurahan Samofa, Kec. Samofa, Kab. Biak Numfor, Provinsi  Kode Pos: 98551, Samofa, Samofa",-1.1671066,136.0837248,081248333634
1305,PR Budi Santoso Wattimena,"Jalan Wamena Perumahan Apernas Blok B no.1, Koya Barat, Muara Tami",-2.6556472,140.8045598,
1306,PT Cahaya Murni Timur Jaya,"Jl Kelapa Dua Entrop Samping toko SCA, Entrop, Jayapura Selatan",-2.5678711,140.7011819,
1307,PR Charles Suruan,"kampung sawar, Desa/Kelurahan Sawar, Kec. Sarmi, Sawar, Sarmi",-1.9173526,138.7492675,
1308,PR Christian Cands Tahya,"Jl. Nangka - Gang Ambon, Serui Kota, Yapen Selatan",-1.878015,136.236664,
1309,CV Cv.pratama Karya,"JL.KELAPA DUA, KELURAHAN ENTROP, DISTRIK JAYAPURA SELATAN, Entrop, Jayapura Selatan",-2.5678711,140.7011819,
1310,PR Daniel Jusuf Maramis,"Jl. Maluku, Anatorei, Anotaurei",-1.8776344,136.2304402,
1311,PR David Robert Wally,"KAMPUNG HARAPAN SENTANI, Nolokla, Sentani Timur",-2.5762752,140.5701567,
1312,PR Desi Saraswati,"kelurahan yenures, Desa/Kelurahan Mandala, Kec. Biak Kota, Kab. Biak Numfor, Provinsi  Kode Pos: 98115, Mandala, Biak Kota",-1.1865652,136.0885061,085217142850
1313,PR Dolly Ronsumbre,"KAMPUNG SWAPODIBO, Desa/Kelurahan Swapodibo, Kec. Biak Kota, Kab. Biak Numfor, Provinsi  Kode Pos: 98511, Swapodibo, Biak Kota",-1.1856086,136.1255143,082248054087
1314,PT Dorei Kelapa Mandiri,"Jl. Kampung Baru Atas No. 88, Yafdas, Samofa",-1.1530024,136.068244,
1315,PR Dyah Muljati,"JL. KEHIRAN, Dobonsolo, Sentani",-2.5736986,140.5006828,
1316,PR Eddy Purnomo,"Jl Kopi, Famboaman, Anotaurei",-1.8716324,136.2438478,
1317,PR Eko Mada Yuniyanto Mudumi,"Jl. Cempedak, Serui Jaya, Yapen Selatan",-1.8805969,136.2438478,
1318,PR Emmy Emma Sombuk,"Jl.Taruna 2 No 34 Mandouw Dalam, Samofa, Samofa",-1.1614347,136.0938749,
1319,PR Emyana Radhita Mulya,"Furia Jalur 1, Wahno, Abepura",-2.594454,140.6767084,
1320,PR Endang Setiyaningsih,"samofa, Samofa, Samofa",-1.1689659,136.0801697,
1321,PR A.r. Widiyanto,"PERUMAHAN KAYAN RESIDENCE, Tanjung Selor Timur, Tanjung Selor",2.8474763,117.4119364,
1322,PR Abd.kahar,"JL. HASANUDDIN, Sungai Pancang, Sebatik Utara",4.1622279,117.8827835,082157340137
1323,PT Abdi Borneo Plantations,"Tengkapak, Tengkapak, Tanjung Selor",2.8090297,117.5613246,
1324,PR Abdi Yansyah.y,"BANDAN BIKIS RT.001 / RW. 000, Bandan Bikis, Sesayap Hilir",3.5329417,117.1029431,
1325,PR Abdul Azis Romadhon,"gunung sari, Gunung Sari, Tanjung Selor",2.7536754,117.4615118,
1326,PR Abdul Haris,"JL.RAJA PANDITA RT.6 No.66, Malinau Hulu, Malinau Kota",3.5771057,116.6176896,
1327,PR Abdul Rauf,"Jalan Campedak, Tanjung Selor Hilir, Tanjung Selor",2.8498121,117.3752696,
1328,PR Achmad Syaukani,"JL GELATIK, Tanjung Selor Hilir, Tanjung Selor",2.8336439,117.3802292,
1329,PR Achmadi,"JL.PADAT KARYA, Tideng Pale Timur, Sesayap",3.602535,116.9172948,091346423336
1330,CV Aciqa Berkah,"JL.FLAMBOYAN RT 27 NO 187..KELURAHAN KARANG ANYAR KEC. TARAKAN BARAT KOTA TARAKAN KALIMANTAN UTARA 77111 Tlf 085245369369, Karang Anyar, Tarakan Barat",3.3187429,117.5844043,
1331,PR Adam Saleh,"Jl. Meranti I, Juata Permai, Tarakan Utara",3.3757582,117.5501074,
1332,PR Ade Oktavianita,"Jl. P. Flores RT.08 RW. 02, Kampung I Skip, Tarakan Tengah",3.308624,117.6011279,
1333,PR Adhe Novi Dianita,"JL. GANG BAKTI, Karang Anyar, Tanjung Palas",2.8356464,117.3484265,
1334,CV Adi Karya,"MALINAU KOTA, Malinau Kota, Malinau Kota",3.584221,116.647797,
1335,PR Adriansyah,"jl. mulawarman rt 03, Tideng Pale Timur, Sesayap",3.6108216,116.9140668,
1336,PR AFRIDA SIDIN,"Long Beluah, Long Beluah, Tanjung Palas Barat",2.731033,117.1147095,
1337,PR Afrillia Iswardani,"Jl. Bhayangkara rt. 66 gg.Mega Blok. 1e, Karang Anyar, Tarakan Barat",3.3233601,117.5789863,
1338,PR Agnes Ashianty Welong,"RT 014, Tanjung Lapang, Malinau Barat",3.516986,116.5904741,
1339,PR Agnes Rezkyta Herwang Dani,"Perumahan Sofwa Indah Permai Tahap II Blok C no 09, RT.13, RW.06, Jalan Manunggal, Jelarai Selor, Tanjung Selor",2.840483,117.4028462,
1340,PR Agus Apriansyah,"Jalan Sabanar Lama, GG. Mengkudu, Tanjung Selor Hilir, Tanjung Selor",2.8600075,117.3667186,
1341,PD Agus Ariyanto,"Jl. P. Antasari RT. 19 No. 26, Pamusian, Tarakan Tengah",3.3020571,117.601504,
1342,PR Agustin Sili,"Desa setulang, Setulang, Malinau Selatan Hilir",3.416905,116.431192,
1343,PR Agustina Rante Manik,"Jl. Jend. Sudirman RT.002, Nunukan Utara, Nunukan",4.1415102,117.6496517,
1344,PR Agustina Rante Manik,"JL. Bhayangkara RT. 011 No. 23, Nunukan Tengah, Nunukan",4.1368696,117.6495094,
1345,PR Agustinah,"Jl. Padat Karya, Tanjung Palas Hilir, Tanjung Palas",2.8411198,117.3351465,085248598998
1346,PR Agustinah,"Jl. Kasimuddin, Tanjung Palas Tengah, Tanjung Palas",2.8262045,117.3592288,
1347,PR AHAN NGAU,"Jl. Jambu, RT. 091, Tanjung Selor Hilir, Tanjung Selor",2.8482273,117.377727,
1348,PR Ahmad Rifae,"Jalan Brigadir Jenderal Katamso, Tanjung Selor Hilir, Tanjung Selor",2.8498491,117.3623974,
1349,PR Ahmad Saifuddin,"Jalan Padat Karya, Tanjung Selor Timur, Tanjung Selor",2.8470051,117.405175,
1350,PR Ahmad Zuhri,"Jalan Brigadir Jenderal Katamso, Tanjung Selor Hilir, Tanjung Selor",2.8498491,117.3623974,
1351,PR Aida Lestari,"jl.Raja Alam Desa Malinau Kota, Malinau Kota, Malinau Kota",3.5850513,116.6257399,
1352,PR Aida Rushidayach,"Jelarai Selor, Jelarai Selor, Tanjung Selor",2.7413449,117.4203974,
1353,PR Aini Usat,"Sentaban, Sentaban, Malinau Barat",3.4826485,116.5196956,
1354,PR Aisyah,"JL. TENGKU UMAR, Tanjung Selor Hulu, Tanjung Selor",2.8314332,117.364497,
1355,PR Akhnasia Dewinta Nur Azizah,"Jalan Sengkawit, Tanjung Selor Hilir, Tanjung Selor",2.8505323,117.3787606,
1356,PR Albertin Sumbu,"Long Beluah, Long Beluah, Tanjung Palas Barat",2.731033,117.1147095,
1357,PR Alfira Foods,"Jl lembaga rt 4 no 149 karang balik, Karang Balik, Tarakan Barat",3.3078835,117.5901772,
1358,PR Alfrida,"Jl. Sengkawit, Tanjung Selor Hilir, Tanjung Selor",2.8505323,117.3787606,
1359,PR Ali Sukur,"Jl. Semangka, Tanjung Selor Hilir, Tanjung Selor",2.8490586,117.3637357,
1360,PR Alimuddin,"JL. PANGERAN SURYANATA, Selisun, Nunukan Selatan",4.1062694,117.6786847,
1361,PT Agrinusa Persada Mulia,"Bupul 1, Desa/Kelurahan Bupul, Kec. Elikobal, Kab. Merauke, Provinsi, Bupul, Elikobal",-7.485064899999998,140.7869558,
1362,PT Agriprima Cipta Persada,"Andaito, Andaito, Muting",-7.419216599999999,140.50321,02129683616
1363,PT Bade Makmur Orissa,"Desa Getentiri, JAIR",-6.57114,140.338699,
1364,PT Berkat Cipta Abadi,"Desa Selil Distrik Ulilin Kab. Merauke, Selil, Ulilin",-7.348347400000001,140.9080913,
1365,PT Bio Inti Agrindo,"Jln Irian Seringgu (Desa Distrik Ulilin), Seringgu Jaya, Merauke",-8.5020201,140.390279,0971326370
1366,UD Depot Arma,"JL. AMPERA, Persatuan, Mandobo",-6.1080283,140.3120381,
1367,PT Dongin Prabhawa,"Desa Bade, Distrik Ngguti, BADE, NGGUTI",-5.7400018,140.3481835,
1368,PT Inocin Abadi,"JL. GERBANG MAKMUR NO 1, ASIKI, JAIR",-6.6732701,140.3688312,
1369,PT Internusa Jaya Sejahtera,"Kampung Mandekman, Mandekman, Ulilin",-7.271398899999999,140.7520591,02183780791
1370,PR Khusni Hidayat,"jl. seringgu jaya, Seringgu Jaya, Merauke",-8.5020201,140.390279,
1371,PT KORINDO ABADI,"Jl. Gerbang Makmur No. 01 Kampung Asiki Distrik Jair, ASIKI, JAIR",-6.6732701,140.3688312,0971322232
1372,PR Maria Filmas Ohoirat,"JLN. RAYA MANDALA, Mandala, Merauke",-8.5030693,140.398577,
1373,PR Maria Stella Virginia Lefteuw,"JL. BRAWIJAYA, Mandala, Merauke",-8.5014152,140.4082625,
1374,PT Megakarya Jaya Raya,"Perkebunan Kelapa Sawit PT. Megakarya Jaya Raya, Anggai, Jair",-6.4345307,140.3237454,0212515205
1375,PR Ng. Siswanto,"JLN. RAYA MANDALA, Mandala, Merauke",-8.5030693,140.398577,
1376,PT Papua Agro Lestari,"DISTRIK ULILIN, SELIL, ULILIN",-7.348347400000001,140.9080913,
1377,PT TUNAS SAWA ERMA,"Jl. Gerbang makmur No.1, Jair, Asiki",-6.227456399999999,139.9571983,62053221156
1378,PR Waell Mata,"JL. TRANS MUTING/ KOMP WIHARA, Persatuan, Mandobo",-6.1254842,140.3275427,
1379,PR Dewi Wuryatni,"Jl poros Desa / kelurahan Wadio kec.Nabire Barat.kab Nabire.provinsi Papua, Wadio, Nabire Barat",-3.380748,135.5133689,
1380,PR Diana Sari,"Jln.Tugu, Desa/ Girimulyo., Girimulyo, Nabire",-3.3813804,135.5079717,
1381,PR Faisal Muhammad Rapid,"Jl Samratulangi, Oyehe, Nabire",-3.3573075,135.5061308,
1382,PT Freeport Indonesia,"Mile 74, Tembagapura, Tembagapura",-4.1430904,137.090491,0212591818
1383,CV Irian's Indah,"Jl.Anggur RT-10, Timika Jaya, Mimika Baru",-4.5636561,136.8653275,
1384,PR Ita Riatin,"Jl.rambutan, Wonorejo, Nabire",-3.3905322,135.4895645,
1385,PR Murni Wuland Riyandhana,"Jln Kusuma bangsa samping betamax atau depan gereja, Kalisusu, Nabire",-3.3605096,135.5039502,
1386,PR Nova Fiki Sandi,"Jalan sjnak atas, Girimulyo, Nabire",-3.3831103,135.5087502,
1387,PR Nur Windah Sari,"Jln. Kutilang RT 06 rw 04 sp 3 wadio, Wadio, Nabire Barat",-3.4535356,135.4476238,
1388,PT Perusahaan Perseroan (persero) Superintending Company Of Indonesia,"Jl. Raya Kuala Kuningan Kav. D1 LIP, Kuala Kencana, Kuala Kencana, Timika",-6.981010299999999,108.4928912,0901301952
1389,PR Rimba Handayani,"KPR Nabarua Blok.H.18, Nabarua, Nabire",-3.348894,135.5277967,
1390,PT Sanggar Sarana Baja,"Light Industrial Park (LIP), Jl. Kuala Tembaga LOT E-1, Kuala Kencana, Kuala Kencana",-4.2974747,136.8834379,0901301911
1391,PR Siti Nurbaya,"Smoker, Nabarua, Nabire",-3.344539,135.5167769,
1392,PR Sri Kunarti,"Jalan sarera, Kali Semen, Nabire Barat",-3.4434439,135.4455873,
1393,PR Sulistari Budiati,"Jl.cempaka rt13 rw1 kel wonorejo kab nabire papua tengah, Wonorejo, Nabire",-3.3722254,135.5016253,
1394,PR Suprihatin,"Jln. Kampung baru rt 23 kalisemen sp 2, Kali Semen, Nabire Barat",-3.4355998,135.4450986,
1395,PR Susanti,"Jln kutilang, Bumi Raya, Nabire Barat",-3.4535356,135.4476238,
1396,PR Achmad Ali Sanadi,"Jl. Seledri RT. 001/RW.001, Malawele, Aimas",-0.9589384999999999,131.3090936,
1397,PR Achyarudin,"Jefman Barat, Jefman Barat, Salawati Utara",-0.9268358,131.1162273,
1398,PR Ahmad Naim,"Jl. Waisai Warsamdin Desa/Kelurahan Warsamdin Kec. Teluk Mayalibit, Warsamdin, Teluk Mayalibit",-0.240509,130.9384914,
1399,PR Ainun Mau,"Jl. Abdulah Arfan, Kampung Samate, Samate, Salawati Utara",-0.9668985,131.0709802,
1400,CV Alco Timber Irian,"KAMPUNG BUMI AJO, BUMI AJO, MOSWAREN",-1.4927248,132.2424768,
1401,PR Anang Hariono,"Jalan Gambas, Malawele, Aimas",-0.9559157,131.3084842,
1402,PR Ance Rouw,"Jln.jenderal sudirman, Malawei, Sorong Manoi",-0.888774,131.2766379,
1403,PR Angelo Turot,"KAMPUNG MANARIA, Manaria, Kebar",-0.781856,132.3938375,
1404,CV Anugerah Rimba Papua,"JL. PETROCINA KLALIN VI, Warmon, Aimas",-0.9366668,131.3246272,
1405,PR Atik Kurniawati,"Jl. Tuturuga, Klamasen, Mariat",-0.9953627,131.3464614,081
1406,PT Citraraja Ampat Canning,"JL A YANI KLADEMAK I, Klaligi, Sorong Manoi",-0.8788852,131.2623271,0951322576
1407,PR Dawan Mayalibit,"Samate, Samate, Salawati Utara",-1.0467251,130.9384914,
1408,PT Dewisri Sumber Abadi,"JL. SAPTA TARUNA KM 10, MATALAMAGI, SORONG UTARA",-0.8816145999999999,131.3192749,
1409,PR Diana Ulfah Syahabudin,"asrama brimob, Suprau, Maladum Mes",-0.8761629000000001,131.255828,
1410,PR Festus Korwa,"JL. SAGU RT.002/RW.001, Desa/Kelurahan Mariat Pantai, Kec. Aimas, Kab. Sorong, Provinsi, Mariat Pantai, Aimas",-0.9572051,131.3387768,
1411,PR Hadijah Seseray,"Kimindores, kelurahan sapordanco kecamatan kota waisai, Sapordanco, Kota Waisai",-0.4352717,130.8132289,
1412,CV Harum Manis,"JL KALIMANTAN KAMPUNG BARU, Kampung Baru, Sorong Kota",-0.8691781,131.2535029,
1413,PR HENNY YAPARI,"JL . F . KALASUAT, Malamso, Malaimsimsa",-0.8764295,131.2938103,
1414,PT Henrison Inti Persada,"Jl.Sorong Klamono KM.42, Gisim Darat, Klamono",-1.174901,131.5312689,02129297777
1415,PT Henrison Iriana,"JL. Arar, Kampung Arar, Mayamuk",-1.0045387,131.2475393,0951323777
1416,PR Husen,"Jl. Pisang - Malawili, Malawili, Aimas",-0.9636945,131.3345799,
1417,PR Ilham,"Dusun Waringkris, Warsamdin, Teluk Mayalibit",-0.240509,130.9384914,
1418,CV Indoglory Mandiri,"Jalan Pipit Kilometer 7 Gunung, Malaingkedi, Malaimsimsa",-0.8836156,131.2923995,
1419,PR Iriani Mamoribo,"Jl.Perumahan Moko nomor 7, Bonwakir, Kota Waisai",-0.4134609,130.8570794,
1420,PR Iriani Saidin,"Jl puyuh, Remu, Sorong",-0.8812835,131.2848216,
1421,PR Irwansah,"Jl. Pepaya, Malawili, Aimas",-0.9612681,131.3320507,
1422,PR Iswanto,"Warengkris, Warsamdin, Teluk Mayalibit",-0.240509,130.9384914,
1423,CV Karya Bersama Papua,"JL. PETROCINA RT.03 RW.02, MALAWELE, AIMAS",-0.9366668,131.3246272,
1424,PR Laurina Raweyai,"jl sawo, Malawei, Sorong Manoi",-0.8869487,131.2689702,
1425,PR Leni Merlin Hamiya,"PAM, Pam, Waigeo Barat
Kepulauan",-0.3990489,129.8878154,
1426,PR M. Herdin All Hidayah,"WARENGKRIS, Warsamdin, Teluk Mayalibit",-0.240509,130.9384914,
1427,PR Maryam Mayalibit,"Samate, Samate, Salawati Utara",-1.0467251,130.9384914,
1428,PR Mat Kholiq,"Jl. Tuturuga, Klamasen, Mariat",-0.9953627,131.3464614,
1429,PT Mega Makmur Papua,"Jl. Bunga Tanjung, Papua, Indonesia, Mariyai, Mariat",-1.0195758,131.3151032,
1430,PR Meriyones Fami,"Jl. moyo Rt/Rw : 001/007, Klasaman, Klaurung",-0.9015,131.3336847,
1431,PR Miftahudin,"Jl. Melati - Maklalut, Maklalut, Mariat",-1.0113848,131.3229513,
1432,PR Moh Riyanto,"Waringkris, Warsamdin, Teluk Mayalibit",-0.240509,130.9384914,
1433,PR Muhamad Soleh,"Jl. Pisang, Desa/Kelurahan Malawili, Kecamatan Aimas, Provinsi, Malawili, Aimas",-0.9636945,131.3345799,
1434,PR Muhammad Fahroji,"JL. Jambu, Malawili, Aimas",-0.9612275,131.3296508,
1435,PR Nikmawati S,"WARENGKRIS, Bonwakir, Kota Waisai",-0.4248841,130.8208792,
1436,PT MAP AKTIF ADIPERKASA Tbk,"SAHID SUDIRMAN CENTER LT.26 JL. JEND. SUDIRMAN KAV.86, Karet Tengsin, Tanah Abang",-6.212499999999999,106.8204649,0215745808
1437,PT Super Spring,"SUPERSPRING Building, Jl. Cideng Timur No.81, Petojo Sel., Kecamatan Gambir, Daerah Khusus IbukotaJakarta10160, Petojo Selatan, Gambir",-6.178012499999999,106.8127512,02122062222
